Cycle,Date,Time,Device
1,18/04/2025,13:56:55,6
1,18/04/2025,13:57:06,9
1,18/04/2025,13:57:17,7
1,18/04/2025,13:57:28,15
1,18/04/2025,13:57:37,7
1,18/04/2025,13:57:43,13
1,18/04/2025,13:57:49,19
1,18/04/2025,13:57:55,9
1,18/04/2025,13:58:01,9
1,18/04/2025,13:58:07,4
1,18/04/2025,13:58:13,6
1,18/04/2025,13:58:19,7
1,18/04/2025,13:58:25,2
1,18/04/2025,13:58:31,3
1,18/04/2025,13:58:38,1
1,18/04/2025,13:58:44,4
1,18/04/2025,13:58:50,1
1,18/04/2025,13:58:56,4
1,18/04/2025,13:59:02,2
1,18/04/2025,13:59:08,3
1,18/04/2025,13:59:14,1
1,18/04/2025,13:59:20,3
1,18/04/2025,13:59:26,5
1,18/04/2025,13:59:32,2
1,18/04/2025,13:59:38,2
1,18/04/2025,13:59:44,1
1,18/04/2025,13:59:54,5
1,18/04/2025,14:00:00,1
1,18/04/2025,14:00:17,2
1,18/04/2025,14:00:23,2
1,18/04/2025,14:00:30,3
1,18/04/2025,14:00:36,4
1,18/04/2025,14:00:42,2
1,18/04/2025,14:00:48,5
1,18/04/2025,14:00:54,8
1,18/04/2025,14:01:00,5
1,18/04/2025,14:01:06,8
1,18/04/2025,14:01:12,7
1,18/04/2025,14:01:18,4
1,18/04/2025,14:01:24,7
1,18/04/2025,14:01:30,5
1,18/04/2025,14:01:36,2
1,18/04/2025,14:01:42,5
1,18/04/2025,14:01:49,2
1,18/04/2025,14:01:55,3
1,18/04/2025,14:02:01,1
1,18/04/2025,14:02:07,2
1,18/04/2025,14:02:13,2
1,18/04/2025,14:02:19,5
1,18/04/2025,14:02:25,5
1,18/04/2025,14:02:31,1
1,18/04/2025,14:02:37,2
1,18/04/2025,14:02:43,5
1,18/04/2025,14:02:49,5
1,18/04/2025,14:02:55,4
1,18/04/2025,14:03:02,6
1,18/04/2025,14:03:08,6
1,18/04/2025,14:03:14,4
1,18/04/2025,14:03:20,0
1,18/04/2025,14:03:26,2
1,18/04/2025,14:03:32,3
1,18/04/2025,14:03:38,4
1,18/04/2025,14:03:44,0
1,18/04/2025,14:03:50,2
1,18/04/2025,14:03:56,4
1,18/04/2025,14:04:02,4
1,18/04/2025,14:04:08,2
1,18/04/2025,14:04:14,1
1,18/04/2025,14:04:21,3
1,18/04/2025,14:04:27,1
1,18/04/2025,14:04:33,2
1,18/04/2025,14:04:39,2
1,18/04/2025,14:04:45,6
1,18/04/2025,14:04:51,4
1,18/04/2025,14:04:57,6
1,18/04/2025,14:05:56,7
1,18/04/2025,14:06:07,5
1,18/04/2025,14:06:18,6
1,18/04/2025,14:06:30,3
1,18/04/2025,14:06:41,8
1,18/04/2025,14:06:52,7
1,18/04/2025,14:07:03,5
1,18/04/2025,14:07:14,7
1,18/04/2025,14:07:26,5
1,18/04/2025,14:07:37,3
1,18/04/2025,14:07:48,4
1,18/04/2025,14:07:59,3
1,18/04/2025,14:08:10,8
1,18/04/2025,14:08:22,6
1,18/04/2025,14:08:33,8
1,18/04/2025,14:08:44,11
1,18/04/2025,14:08:55,12
1,18/04/2025,14:09:06,17
1,18/04/2025,14:09:18,9
1,18/04/2025,14:09:29,9
1,18/04/2025,14:09:40,1
1,18/04/2025,14:09:51,7
1,18/04/2025,14:10:02,4
1,18/04/2025,14:10:14,7
1,18/04/2025,14:10:25,11
1,18/04/2025,14:10:36,5
1,18/04/2025,14:10:47,4
1,18/04/2025,14:10:59,7
1,18/04/2025,14:11:10,4
1,18/04/2025,14:11:21,6
1,18/04/2025,14:11:32,6
1,18/04/2025,14:11:43,9
1,18/04/2025,14:12:09,8
1,18/04/2025,14:12:25,19
1,18/04/2025,14:12:41,10
1,18/04/2025,14:12:58,11
1,18/04/2025,14:13:14,12
1,18/04/2025,14:13:30,4
1,18/04/2025,14:13:46,6
1,18/04/2025,14:14:02,6
1,18/04/2025,14:14:18,4
1,18/04/2025,14:14:34,3
1,18/04/2025,14:14:50,6
1,18/04/2025,14:15:06,5
1,18/04/2025,14:15:22,9
1,18/04/2025,14:15:38,10
1,18/04/2025,14:15:54,11
1,18/04/2025,14:16:11,11
1,18/04/2025,14:16:27,8
1,18/04/2025,14:16:43,10
1,18/04/2025,14:16:59,6
1,18/04/2025,14:17:15,10
1,18/04/2025,14:17:31,9
1,18/04/2025,14:17:47,11
1,18/04/2025,14:18:03,14
1,18/04/2025,14:18:19,6
1,18/04/2025,14:18:36,11
1,18/04/2025,14:18:52,11
1,18/04/2025,14:19:08,8
1,18/04/2025,14:19:24,17
1,18/04/2025,14:19:40,14
1,18/04/2025,14:19:56,10
1,18/04/2025,14:20:12,20
1,18/04/2025,14:20:29,14
1,18/04/2025,14:20:45,11
1,18/04/2025,14:21:01,11
1,18/04/2025,14:21:17,25
1,18/04/2025,14:21:34,10
1,18/04/2025,14:21:50,7
1,18/04/2025,14:22:06,11
1,18/04/2025,14:22:22,13
1,18/04/2025,14:22:38,10
1,18/04/2025,14:22:54,9
1,18/04/2025,14:23:10,10
1,18/04/2025,14:23:26,17
1,18/04/2025,14:23:42,15
1,18/04/2025,14:23:59,16
1,18/04/2025,14:24:15,13
1,18/04/2025,14:24:31,15
1,18/04/2025,14:24:47,11
1,18/04/2025,14:25:03,16
1,18/04/2025,14:25:19,10
1,18/04/2025,14:25:36,12
1,18/04/2025,14:25:52,16
1,18/04/2025,14:26:08,20
1,18/04/2025,14:26:24,23
1,18/04/2025,14:26:41,18
1,18/04/2025,14:26:57,9
1,18/04/2025,14:27:13,9
1,18/04/2025,14:27:29,8
1,18/04/2025,14:27:45,7
1,18/04/2025,14:28:01,4
1,18/04/2025,14:28:17,7
1,18/04/2025,14:28:33,10
1,18/04/2025,14:28:50,14
1,18/04/2025,14:29:06,16
1,18/04/2025,14:29:22,7
1,18/04/2025,14:29:38,4
1,18/04/2025,14:29:54,11
1,18/04/2025,14:30:10,11
1,18/04/2025,14:30:26,5
1,18/04/2025,14:30:42,12
1,18/04/2025,14:30:58,6
1,18/04/2025,14:31:15,8
1,18/04/2025,14:31:31,9
1,18/04/2025,14:31:47,9
1,18/04/2025,14:32:03,11
1,18/04/2025,14:32:19,10
1,18/04/2025,14:32:35,12
1,18/04/2025,14:32:52,5
1,18/04/2025,14:33:08,5
1,18/04/2025,14:33:24,14
1,18/04/2025,14:33:41,7
1,18/04/2025,14:33:57,7
1,18/04/2025,14:34:13,8
1,18/04/2025,14:34:29,3
1,18/04/2025,14:34:45,7
1,18/04/2025,14:35:01,13
1,18/04/2025,14:35:18,11
1,18/04/2025,14:35:34,11
1,18/04/2025,14:35:50,12
1,18/04/2025,14:36:06,20
1,18/04/2025,14:36:22,9
1,18/04/2025,14:36:38,12
1,18/04/2025,14:36:54,15
1,18/04/2025,14:37:10,6
1,18/04/2025,14:37:26,10
1,18/04/2025,14:37:42,14
1,18/04/2025,14:37:59,7
1,18/04/2025,14:38:15,12
1,18/04/2025,14:38:31,10
1,18/04/2025,14:38:47,16
1,18/04/2025,14:39:02,24
1,18/04/2025,14:39:19,18
1,18/04/2025,14:39:35,17
1,18/04/2025,14:39:51,9
1,18/04/2025,14:40:07,4
1,18/04/2025,14:40:23,9
1,18/04/2025,14:40:39,9
1,18/04/2025,14:40:56,9
1,18/04/2025,14:41:12,5
1,18/04/2025,14:41:28,9
1,18/04/2025,14:41:44,7
1,18/04/2025,14:42:00,8
1,18/04/2025,14:42:16,7
1,18/04/2025,14:42:33,7
1,18/04/2025,14:42:49,5
1,18/04/2025,14:43:05,10
1,18/04/2025,14:43:21,2
1,18/04/2025,14:43:37,10
1,18/04/2025,14:43:53,12
1,18/04/2025,14:44:10,12
1,18/04/2025,14:44:26,4
1,18/04/2025,14:44:42,12
1,18/04/2025,14:44:58,12
1,18/04/2025,14:45:14,4
1,18/04/2025,14:45:30,5
1,18/04/2025,14:45:46,13
1,18/04/2025,14:46:03,12
1,18/04/2025,14:46:19,8
1,18/04/2025,14:46:35,11
1,18/04/2025,14:46:51,8
1,18/04/2025,14:47:07,8
1,18/04/2025,14:47:23,9
1,18/04/2025,14:47:40,6
1,18/04/2025,14:47:56,9
1,18/04/2025,14:48:12,12
1,18/04/2025,14:48:28,6
1,18/04/2025,14:48:44,7
1,18/04/2025,14:49:00,5
1,18/04/2025,14:49:16,3
1,18/04/2025,14:49:55,12
1,18/04/2025,14:50:11,7
1,18/04/2025,14:51:43,5
1,18/04/2025,14:51:59,0
1,18/04/2025,14:52:15,2
1,18/04/2025,14:52:31,3
1,18/04/2025,14:52:47,5
1,18/04/2025,14:53:04,3
1,18/04/2025,14:53:20,13
1,18/04/2025,14:53:36,3
1,18/04/2025,14:53:52,5
1,18/04/2025,14:54:08,8
1,18/04/2025,14:54:25,11
1,18/04/2025,14:54:41,10
1,18/04/2025,14:54:57,1
1,18/04/2025,14:55:13,9
1,18/04/2025,14:55:29,4
1,18/04/2025,14:55:45,4
1,18/04/2025,14:56:01,3
1,18/04/2025,14:56:18,5
1,18/04/2025,14:56:34,2
1,18/04/2025,14:56:50,3
1,18/04/2025,14:57:06,8
1,18/04/2025,14:57:22,4
1,18/04/2025,14:57:38,4
1,18/04/2025,14:57:54,7
1,18/04/2025,14:58:11,7
1,18/04/2025,14:58:27,6
1,18/04/2025,14:58:43,3
1,18/04/2025,14:58:59,5
1,18/04/2025,14:59:16,10
1,18/04/2025,14:59:32,4
1,18/04/2025,14:59:48,6
1,18/04/2025,15:00:04,3
1,18/04/2025,15:00:20,5
1,18/04/2025,15:00:36,7
1,18/04/2025,15:00:52,6
1,18/04/2025,15:01:09,3
1,18/04/2025,15:01:25,4
1,18/04/2025,15:01:41,5
1,18/04/2025,15:01:57,4
1,18/04/2025,15:02:14,5
1,18/04/2025,15:02:30,3
1,18/04/2025,15:02:46,1
1,18/04/2025,15:03:02,2
1,18/04/2025,15:03:18,7
1,18/04/2025,15:03:35,3
1,18/04/2025,15:03:51,1
1,18/04/2025,15:04:07,7
1,18/04/2025,15:04:23,9
1,18/04/2025,15:04:39,6
1,18/04/2025,15:04:56,1
1,18/04/2025,15:05:12,7
1,18/04/2025,15:05:28,6
1,18/04/2025,15:05:44,2
1,18/04/2025,15:06:00,4
1,18/04/2025,15:06:16,5
1,18/04/2025,15:06:32,4
1,18/04/2025,15:06:48,4
1,18/04/2025,15:07:05,3
1,18/04/2025,15:07:21,5
1,18/04/2025,15:07:37,3
1,18/04/2025,15:07:53,1
1,18/04/2025,15:08:09,4
1,18/04/2025,15:08:25,2
1,18/04/2025,15:08:41,3
1,18/04/2025,15:08:57,4
1,18/04/2025,15:09:13,6
1,18/04/2025,15:09:29,9
1,18/04/2025,15:09:45,4
1,18/04/2025,15:10:01,11
