Cycle,Date,Time,Device
1,19/04/2025,04:15:30,5
1,19/04/2025,04:15:46,3
1,19/04/2025,04:16:02,2
1,19/04/2025,04:16:18,2
1,19/04/2025,04:16:34,5
1,19/04/2025,04:16:50,3
1,19/04/2025,04:17:06,2
1,19/04/2025,04:17:22,6
1,19/04/2025,04:17:38,3
1,19/04/2025,04:17:54,3
1,19/04/2025,04:18:10,4
1,19/04/2025,04:18:26,6
1,19/04/2025,04:18:43,3
1,19/04/2025,04:18:59,2
1,19/04/2025,04:19:15,4
1,19/04/2025,04:19:31,5
1,19/04/2025,04:19:48,4
1,19/04/2025,04:20:04,1
1,19/04/2025,04:20:20,3
1,19/04/2025,04:20:36,2
1,19/04/2025,04:20:52,5
1,19/04/2025,04:21:08,3
1,19/04/2025,04:21:24,4
1,19/04/2025,04:21:40,3
1,19/04/2025,04:21:56,1
1,19/04/2025,04:22:12,0
1,19/04/2025,12:06:37,6
1,19/04/2025,12:06:37,6
1,19/04/2025,12:06:53,4
1,19/04/2025,12:06:53,4
1,19/04/2025,12:07:31,2
1,19/04/2025,12:07:31,2
1,19/04/2025,12:07:47,1
1,19/04/2025,12:07:47,1
1,19/04/2025,12:08:05,3
1,19/04/2025,12:08:05,3
1,19/04/2025,12:08:27,2
1,19/04/2025,12:08:27,2
1,19/04/2025,12:08:43,3
1,19/04/2025,12:08:43,3
1,19/04/2025,12:08:59,4
1,19/04/2025,12:08:59,3
1,19/04/2025,12:09:15,5
1,19/04/2025,12:09:15,5
1,19/04/2025,12:09:31,1
1,19/04/2025,12:09:31,1
1,19/04/2025,12:09:48,3
1,19/04/2025,12:09:48,3
1,19/04/2025,12:10:04,2
1,19/04/2025,12:10:04,2
1,19/04/2025,12:10:21,3
1,19/04/2025,12:10:21,3
1,19/04/2025,12:10:37,1
1,19/04/2025,12:10:37,1
1,19/04/2025,12:10:53,2
1,19/04/2025,12:10:53,2
1,19/04/2025,12:11:09,4
1,19/04/2025,12:11:09,4
1,19/04/2025,12:11:25,2
1,19/04/2025,12:11:25,2
1,19/04/2025,12:11:41,2
1,19/04/2025,12:11:41,2
1,19/04/2025,12:11:59,1
1,19/04/2025,12:11:59,1
1,19/04/2025,12:12:15,6
1,19/04/2025,12:12:15,6
1,19/04/2025,12:12:32,2
1,19/04/2025,12:12:32,2
1,19/04/2025,12:12:48,3
1,19/04/2025,12:12:48,3
1,19/04/2025,12:13:04,4
1,19/04/2025,12:13:04,4
1,19/04/2025,12:13:20,1
1,19/04/2025,12:13:20,1
1,19/04/2025,12:13:38,4
1,19/04/2025,12:13:38,4
1,19/04/2025,12:13:54,3
1,19/04/2025,12:13:54,3
1,19/04/2025,12:14:10,3
1,19/04/2025,12:14:10,3
1,19/04/2025,12:14:26,2
1,19/04/2025,12:14:26,2
1,19/04/2025,12:14:42,2
1,19/04/2025,12:14:43,2
1,19/04/2025,12:14:59,4
1,19/04/2025,12:14:59,4
1,19/04/2025,12:15:15,5
1,19/04/2025,12:15:15,5
1,19/04/2025,12:15:31,4
1,19/04/2025,12:15:31,4
1,19/04/2025,12:15:47,2
1,19/04/2025,12:15:47,2
1,19/04/2025,12:16:04,2
1,19/04/2025,12:16:04,2
1,19/04/2025,12:16:20,2
1,19/04/2025,12:16:20,2
1,19/04/2025,12:16:36,1
1,19/04/2025,12:16:36,1
1,19/04/2025,12:16:52,5
1,19/04/2025,12:16:52,5
1,19/04/2025,12:17:08,4
1,19/04/2025,12:17:08,4
1,19/04/2025,12:17:24,3
1,19/04/2025,12:17:24,3
1,19/04/2025,12:17:42,3
1,19/04/2025,12:17:42,3
1,19/04/2025,12:17:58,3
1,19/04/2025,12:17:58,3
1,19/04/2025,12:18:14,4
1,19/04/2025,12:18:14,4
1,19/04/2025,12:18:31,5
1,19/04/2025,12:18:31,5
1,19/04/2025,12:18:47,1
1,19/04/2025,12:18:47,1
1,19/04/2025,12:19:03,2
1,19/04/2025,12:19:03,2
1,19/04/2025,12:19:19,3
1,19/04/2025,12:19:19,3
1,19/04/2025,12:19:36,3
1,19/04/2025,12:19:36,3
1,19/04/2025,12:19:51,3
1,19/04/2025,12:19:52,3
1,19/04/2025,12:20:07,5
1,19/04/2025,12:20:07,5
1,19/04/2025,12:20:23,1
1,19/04/2025,12:20:23,1
1,19/04/2025,12:20:39,6
1,19/04/2025,12:20:39,6
1,19/04/2025,12:20:55,1
1,19/04/2025,12:20:55,1
1,19/04/2025,12:21:13,2
1,19/04/2025,12:21:13,2
1,19/04/2025,12:21:29,0
1,19/04/2025,12:21:29,0
1,19/04/2025,12:21:45,2
1,19/04/2025,12:21:45,2
1,19/04/2025,12:22:01,2
1,19/04/2025,12:22:01,2
1,19/04/2025,12:22:17,2
1,19/04/2025,12:22:17,2
1,19/04/2025,12:22:33,2
1,19/04/2025,12:22:33,2
1,19/04/2025,12:22:49,1
1,19/04/2025,12:22:49,1
1,19/04/2025,12:23:06,5
1,19/04/2025,12:23:06,5
1,19/04/2025,12:23:22,3
1,19/04/2025,12:23:22,3
1,19/04/2025,12:23:38,2
1,19/04/2025,12:23:38,2
1,19/04/2025,12:23:54,2
1,19/04/2025,12:23:54,2
1,19/04/2025,12:24:11,3
1,19/04/2025,12:24:11,3
1,19/04/2025,12:24:27,4
1,19/04/2025,12:24:27,4
1,19/04/2025,12:24:44,3
1,19/04/2025,12:24:44,3
1,19/04/2025,12:25:00,1
1,19/04/2025,12:25:00,1
1,19/04/2025,12:25:16,6
1,19/04/2025,12:25:16,5
1,19/04/2025,12:25:32,1
1,19/04/2025,12:25:32,1
1,19/04/2025,12:25:48,0
1,19/04/2025,12:25:48,0
1,19/04/2025,12:26:04,2
1,19/04/2025,12:26:04,2
1,19/04/2025,12:26:20,3
1,19/04/2025,12:26:20,3
1,19/04/2025,12:26:36,4
1,19/04/2025,12:26:36,4
1,19/04/2025,12:26:52,3
1,19/04/2025,12:26:52,3
1,19/04/2025,12:27:08,3
1,19/04/2025,12:27:08,3
1,19/04/2025,12:27:24,2
1,19/04/2025,12:27:24,2
1,19/04/2025,12:27:40,3
1,19/04/2025,12:27:40,3
1,19/04/2025,12:27:56,2
1,19/04/2025,12:27:56,2
1,19/04/2025,12:28:12,1
1,19/04/2025,12:28:12,1
1,19/04/2025,12:28:29,2
1,19/04/2025,12:28:29,2
1,19/04/2025,12:28:45,2
1,19/04/2025,12:28:45,2
1,19/04/2025,12:29:01,1
1,19/04/2025,12:29:01,1
1,19/04/2025,12:29:17,2
1,19/04/2025,12:29:17,2
1,19/04/2025,12:29:34,1
1,19/04/2025,12:29:34,1
1,19/04/2025,12:29:50,3
1,19/04/2025,12:29:50,3
1,19/04/2025,12:30:06,2
1,19/04/2025,12:30:06,2
1,19/04/2025,12:30:22,3
1,19/04/2025,12:30:22,3
1,19/04/2025,12:30:39,3
1,19/04/2025,12:30:39,3
1,19/04/2025,12:30:55,2
1,19/04/2025,12:30:55,2
1,19/04/2025,12:31:11,5
1,19/04/2025,12:31:11,5
1,19/04/2025,12:31:27,2
1,19/04/2025,12:31:27,2
1,19/04/2025,12:31:44,2
1,19/04/2025,12:31:44,2
1,19/04/2025,12:32:00,3
1,19/04/2025,12:32:00,3
1,19/04/2025,12:32:16,5
1,19/04/2025,12:32:16,5
1,19/04/2025,12:32:32,2
1,19/04/2025,12:32:32,2
1,19/04/2025,12:32:48,3
