Cycle,Date,Time,Device
1,09/05/2025,09:16:43,0
1,09/05/2025,09:17:16,5
1,09/05/2025,09:17:49,2
1,09/05/2025,09:18:22,1
1,09/05/2025,09:18:55,3
1,09/05/2025,09:19:28,1
1,09/05/2025,09:20:02,2
1,09/05/2025,09:53:36,2
1,09/05/2025,09:54:10,3
1,09/05/2025,09:54:43,0
1,09/05/2025,09:55:17,2
1,09/05/2025,09:55:50,4
1,09/05/2025,09:56:23,4
1,09/05/2025,09:56:57,6
1,09/05/2025,09:57:30,5
1,09/05/2025,09:58:03,1
1,09/05/2025,09:58:36,1
1,09/05/2025,09:59:09,3
1,09/05/2025,09:59:43,4
1,09/05/2025,10:00:16,7
1,09/05/2025,10:00:49,4
1,09/05/2025,10:01:22,3
1,09/05/2025,10:01:55,0
1,09/05/2025,10:02:29,2
1,09/05/2025,10:03:02,2
1,09/05/2025,10:03:35,3
1,09/05/2025,10:04:08,1
1,09/05/2025,10:04:41,2
1,09/05/2025,10:05:15,6
1,09/05/2025,10:05:48,1
1,09/05/2025,10:06:21,1
1,09/05/2025,10:06:55,3
1,09/05/2025,10:07:28,4
1,09/05/2025,10:08:01,3
1,09/05/2025,10:08:34,3
1,09/05/2025,10:09:08,0
1,09/05/2025,10:09:41,2
1,09/05/2025,10:10:14,8
1,09/05/2025,10:10:47,3
1,09/05/2025,10:11:20,3
1,09/05/2025,10:11:54,1
1,09/05/2025,10:12:27,3
1,09/05/2025,10:13:01,0
1,09/05/2025,10:13:34,0
1,09/05/2025,10:14:07,2
1,09/05/2025,10:14:40,1
1,09/05/2025,10:15:14,0
1,09/05/2025,10:15:47,2
1,09/05/2025,10:16:21,0
1,09/05/2025,10:16:54,0
1,09/05/2025,10:17:27,0
1,09/05/2025,10:18:00,1
1,09/05/2025,10:18:34,0
1,09/05/2025,10:19:07,0
1,09/05/2025,10:19:40,0
1,09/05/2025,10:20:14,1
1,09/05/2025,10:20:47,5
1,09/05/2025,10:21:20,1
1,09/05/2025,10:21:54,3
1,09/05/2025,10:22:27,0
1,09/05/2025,10:23:01,0
1,09/05/2025,10:23:34,0
1,09/05/2025,10:24:07,0
1,09/05/2025,10:24:40,0
1,09/05/2025,10:25:13,0
1,09/05/2025,10:25:46,1
1,09/05/2025,10:26:19,1
1,09/05/2025,10:26:53,7
1,09/05/2025,10:27:26,4
1,09/05/2025,10:27:59,3
1,09/05/2025,10:28:32,2
1,09/05/2025,10:29:05,0
1,09/05/2025,10:29:39,1
1,09/05/2025,10:30:12,1
1,09/05/2025,10:30:45,0
1,09/05/2025,10:31:19,0
1,09/05/2025,10:31:52,2
1,09/05/2025,10:32:25,1
1,09/05/2025,10:32:58,1
1,09/05/2025,10:33:32,1
1,09/05/2025,10:34:05,3
1,09/05/2025,10:34:38,1
1,09/05/2025,10:35:11,1
1,09/05/2025,10:35:44,1
1,09/05/2025,10:36:18,0
1,09/05/2025,10:36:51,1
1,09/05/2025,10:37:24,1
1,09/05/2025,10:37:58,1
1,09/05/2025,10:38:31,0
1,09/05/2025,10:39:04,0
1,09/05/2025,10:39:37,1
1,09/05/2025,10:40:10,0
1,09/05/2025,10:40:43,1
1,09/05/2025,10:41:16,3
1,09/05/2025,10:41:50,2
1,09/05/2025,10:42:23,1
1,09/05/2025,10:42:56,0
1,09/05/2025,10:43:30,3
1,09/05/2025,10:44:03,0
1,09/05/2025,10:44:36,1
1,09/05/2025,10:45:10,3
1,09/05/2025,10:45:43,1
1,09/05/2025,10:46:16,0
1,09/05/2025,10:46:49,2
1,09/05/2025,10:47:22,1
1,09/05/2025,10:47:56,3
1,09/05/2025,10:48:29,1
1,09/05/2025,10:49:02,1
1,09/05/2025,10:49:36,1
1,09/05/2025,10:50:09,0
1,09/05/2025,10:50:42,0
1,09/05/2025,10:51:16,3
1,09/05/2025,10:51:49,0
1,09/05/2025,10:52:22,7
1,09/05/2025,10:52:56,10
1,09/05/2025,10:53:29,1
1,09/05/2025,10:54:02,0
1,09/05/2025,10:54:35,1
1,09/05/2025,10:55:09,1
1,09/05/2025,10:55:42,0
1,09/05/2025,10:56:15,2
1,09/05/2025,10:56:48,1
1,09/05/2025,10:57:21,0
1,09/05/2025,10:57:55,3
1,09/05/2025,10:58:28,0
1,09/05/2025,10:59:01,0
1,09/05/2025,10:59:35,0
1,09/05/2025,11:00:08,2
1,09/05/2025,11:00:42,0
1,09/05/2025,11:01:15,2
1,09/05/2025,11:01:48,5
1,09/05/2025,11:02:22,0
1,09/05/2025,11:02:56,0
1,09/05/2025,11:03:30,4
1,09/05/2025,11:04:03,0
1,09/05/2025,11:04:37,3
1,09/05/2025,11:05:10,4
1,09/05/2025,11:05:43,4
1,09/05/2025,11:06:16,4
1,09/05/2025,11:06:49,3
1,09/05/2025,11:07:22,3
1,09/05/2025,11:07:56,1
1,09/05/2025,11:08:29,6
1,09/05/2025,11:09:05,1
1,09/05/2025,11:09:39,1
1,09/05/2025,11:10:12,2
1,09/05/2025,11:10:46,1
1,09/05/2025,11:11:19,2
1,09/05/2025,11:11:52,2
1,09/05/2025,11:12:26,2
1,09/05/2025,11:13:03,3
1,09/05/2025,11:13:36,1
1,09/05/2025,11:14:09,4
1,09/05/2025,11:14:43,1
1,09/05/2025,11:15:17,1
1,09/05/2025,11:15:50,2
1,09/05/2025,11:16:23,4
1,09/05/2025,11:16:59,1
1,09/05/2025,11:17:33,1
1,09/05/2025,11:18:06,3
1,09/05/2025,11:18:42,2
1,09/05/2025,11:19:15,2
1,09/05/2025,11:19:48,1
1,09/05/2025,11:20:22,2
1,09/05/2025,11:20:55,0
1,09/05/2025,11:21:29,0
1,09/05/2025,11:22:02,2
1,09/05/2025,11:22:35,2
1,09/05/2025,11:23:09,2
1,09/05/2025,11:23:42,0
1,09/05/2025,11:24:15,0
1,09/05/2025,11:24:48,0
1,09/05/2025,11:25:21,0
1,09/05/2025,11:25:54,2
1,09/05/2025,11:26:28,1
1,09/05/2025,11:27:01,2
1,09/05/2025,11:27:34,3
1,09/05/2025,11:28:07,1
1,09/05/2025,11:28:40,1
