Cycle,Date,Time,Device
1,11/04/2025,00:00:14,2
1,11/04/2025,00:00:14,2
1,11/04/2025,00:00:32,0
1,11/04/2025,00:00:32,0
1,11/04/2025,00:00:50,2
1,11/04/2025,00:00:50,2
1,11/04/2025,00:01:08,1
1,11/04/2025,00:01:08,1
1,11/04/2025,00:01:26,2
1,11/04/2025,00:01:26,2
1,11/04/2025,00:01:44,0
1,11/04/2025,00:01:44,0
1,11/04/2025,00:02:02,0
1,11/04/2025,00:02:02,0
1,11/04/2025,00:02:20,2
1,11/04/2025,00:02:20,2
1,11/04/2025,00:02:38,1
1,11/04/2025,00:02:38,1
1,11/04/2025,00:02:56,0
1,11/04/2025,00:02:56,0
1,11/04/2025,00:03:14,1
1,11/04/2025,00:03:14,1
1,11/04/2025,00:03:32,0
1,11/04/2025,00:03:32,0
1,11/04/2025,00:03:50,1
1,11/04/2025,00:03:50,1
1,11/04/2025,00:04:08,0
1,11/04/2025,00:04:08,0
1,11/04/2025,00:04:26,2
1,11/04/2025,00:04:26,2
1,11/04/2025,00:04:44,1
1,11/04/2025,00:04:44,1
1,11/04/2025,00:05:02,2
1,11/04/2025,00:05:02,2
1,11/04/2025,00:05:20,2
1,11/04/2025,00:05:20,2
1,11/04/2025,00:05:38,0
1,11/04/2025,00:05:38,0
1,11/04/2025,00:05:56,5
1,11/04/2025,00:05:56,5
1,11/04/2025,00:06:14,0
1,11/04/2025,00:06:14,0
1,11/04/2025,00:06:31,1
1,11/04/2025,00:06:32,1
1,11/04/2025,00:06:49,1
1,11/04/2025,00:06:50,1
1,11/04/2025,00:07:07,2
1,11/04/2025,00:07:07,2
1,11/04/2025,00:07:25,2
1,11/04/2025,00:07:25,2
1,11/04/2025,00:07:43,0
1,11/04/2025,00:07:43,0
1,11/04/2025,00:08:01,1
1,11/04/2025,00:08:01,1
1,11/04/2025,00:08:19,1
1,11/04/2025,00:08:19,1
1,11/04/2025,00:08:37,1
1,11/04/2025,00:08:37,1
1,11/04/2025,00:08:55,0
1,11/04/2025,00:08:55,0
1,11/04/2025,00:09:13,1
1,11/04/2025,00:09:13,1
1,11/04/2025,00:09:31,0
1,11/04/2025,00:09:31,0
1,11/04/2025,00:09:49,0
1,11/04/2025,00:09:49,0
1,11/04/2025,00:10:07,1
1,11/04/2025,00:10:07,1
1,11/04/2025,00:10:25,3
1,11/04/2025,00:10:25,3
1,11/04/2025,00:10:43,0
1,11/04/2025,00:10:43,0
1,11/04/2025,00:11:01,2
1,11/04/2025,00:11:01,2
1,11/04/2025,00:11:19,2
1,11/04/2025,00:11:19,2
1,11/04/2025,00:11:37,1
1,11/04/2025,00:11:37,1
1,11/04/2025,00:11:55,0
1,11/04/2025,00:11:55,0
1,11/04/2025,00:12:12,1
1,11/04/2025,00:12:12,1
1,11/04/2025,00:12:30,1
1,11/04/2025,00:12:30,1
1,11/04/2025,00:12:48,1
1,11/04/2025,00:12:48,1
1,11/04/2025,00:13:06,1
1,11/04/2025,00:13:06,1
1,11/04/2025,00:13:24,1
1,11/04/2025,00:13:24,1
1,11/04/2025,00:13:42,0
1,11/04/2025,00:13:42,0
1,11/04/2025,00:14:00,0
1,11/04/2025,00:14:00,0
1,11/04/2025,00:14:18,2
1,11/04/2025,00:14:18,2
1,11/04/2025,00:14:36,0
1,11/04/2025,00:14:36,0
1,11/04/2025,00:14:54,0
1,11/04/2025,00:14:54,0
1,11/04/2025,00:15:12,1
1,11/04/2025,00:15:12,1
1,11/04/2025,00:15:30,2
1,11/04/2025,00:15:30,2
1,11/04/2025,00:15:48,2
1,11/04/2025,00:15:48,2
1,11/04/2025,00:16:06,0
1,11/04/2025,00:16:06,0
1,11/04/2025,00:16:24,0
1,11/04/2025,00:16:24,0
1,11/04/2025,00:16:42,0
1,11/04/2025,00:16:42,0
1,11/04/2025,00:17:00,1
1,11/04/2025,00:17:00,1
1,11/04/2025,00:17:18,3
1,11/04/2025,00:17:18,3
1,11/04/2025,00:17:36,1
1,11/04/2025,00:17:36,1
1,11/04/2025,00:17:53,0
1,11/04/2025,00:17:54,0
1,11/04/2025,00:18:11,0
1,11/04/2025,00:18:12,0
1,11/04/2025,00:18:29,0
1,11/04/2025,00:18:30,0
1,11/04/2025,00:18:47,1
1,11/04/2025,00:18:48,1
1,11/04/2025,00:19:05,0
1,11/04/2025,00:19:06,0
1,11/04/2025,00:19:23,3
1,11/04/2025,00:19:23,3
1,11/04/2025,00:19:41,0
1,11/04/2025,00:19:41,0
1,11/04/2025,00:19:59,0
1,11/04/2025,00:19:59,0
1,11/04/2025,00:20:17,1
1,11/04/2025,00:20:17,1
1,11/04/2025,00:20:35,1
1,11/04/2025,00:20:35,1
1,11/04/2025,00:20:53,1
1,11/04/2025,00:20:53,1
1,11/04/2025,00:21:11,0
1,11/04/2025,00:21:11,0
1,11/04/2025,00:21:29,1
1,11/04/2025,00:21:29,1
1,11/04/2025,00:21:47,0
1,11/04/2025,00:21:47,0
1,11/04/2025,00:22:05,1
1,11/04/2025,00:22:05,1
1,11/04/2025,00:22:23,0
1,11/04/2025,00:22:23,0
1,11/04/2025,00:22:41,0
1,11/04/2025,00:22:41,0
1,11/04/2025,00:22:59,0
1,11/04/2025,00:22:59,0
1,11/04/2025,00:23:17,1
1,11/04/2025,00:23:17,1
1,11/04/2025,00:23:35,2
1,11/04/2025,00:23:35,2
1,11/04/2025,00:23:53,0
1,11/04/2025,00:23:53,0
1,11/04/2025,00:24:11,2
1,11/04/2025,00:24:11,2
1,11/04/2025,00:24:29,3
1,11/04/2025,00:24:29,3
1,11/04/2025,00:24:46,1
1,11/04/2025,00:24:46,1
1,11/04/2025,00:25:04,1
1,11/04/2025,00:25:04,1
1,11/04/2025,00:25:22,1
1,11/04/2025,00:25:22,1
1,11/04/2025,00:25:40,0
1,11/04/2025,00:25:40,0
1,11/04/2025,00:25:58,0
1,11/04/2025,00:25:58,0
1,11/04/2025,00:26:16,1
1,11/04/2025,00:26:16,1
1,11/04/2025,00:26:34,0
1,11/04/2025,00:26:34,0
1,11/04/2025,00:26:52,0
1,11/04/2025,00:26:52,0
1,11/04/2025,00:27:10,0
1,11/04/2025,00:27:10,0
1,11/04/2025,00:27:28,1
1,11/04/2025,00:27:28,1
1,11/04/2025,00:27:46,1
1,11/04/2025,00:27:46,1
1,11/04/2025,00:28:04,0
1,11/04/2025,00:28:04,0
1,11/04/2025,00:28:22,0
1,11/04/2025,00:28:22,0
1,11/04/2025,00:28:40,1
1,11/04/2025,00:28:40,1
1,11/04/2025,00:28:58,0
1,11/04/2025,00:28:58,0
1,11/04/2025,00:29:16,0
1,11/04/2025,00:29:16,0
1,11/04/2025,00:29:34,0
1,11/04/2025,00:29:34,0
1,11/04/2025,00:29:52,0
1,11/04/2025,00:29:52,0
1,11/04/2025,00:30:10,0
1,11/04/2025,00:30:10,0
1,11/04/2025,00:30:28,0
1,11/04/2025,00:30:28,0
1,11/04/2025,00:30:45,0
1,11/04/2025,00:30:45,0
1,11/04/2025,00:31:03,0
1,11/04/2025,00:31:03,0
1,11/04/2025,00:31:21,0
1,11/04/2025,00:31:21,0
1,11/04/2025,00:31:39,0
1,11/04/2025,00:31:39,0
