Cycle,Date,Time,Device
1,13/04/2025,00:00:04,2
1,13/04/2025,00:00:04,2
1,13/04/2025,00:00:22,1
1,13/04/2025,00:00:22,1
1,13/04/2025,00:00:40,1
1,13/04/2025,00:00:40,1
1,13/04/2025,00:00:58,1
1,13/04/2025,00:00:58,1
1,13/04/2025,00:01:16,2
1,13/04/2025,00:01:16,2
1,13/04/2025,00:01:34,2
1,13/04/2025,00:01:34,2
1,13/04/2025,00:01:52,2
1,13/04/2025,00:01:52,2
1,13/04/2025,00:02:10,1
1,13/04/2025,00:02:10,1
1,13/04/2025,00:02:28,0
1,13/04/2025,00:02:28,0
1,13/04/2025,00:02:45,0
1,13/04/2025,00:02:46,0
1,13/04/2025,00:03:03,1
1,13/04/2025,00:03:03,1
1,13/04/2025,00:03:21,1
1,13/04/2025,00:03:21,1
1,13/04/2025,00:03:39,1
1,13/04/2025,00:03:39,1
1,13/04/2025,00:03:57,0
1,13/04/2025,00:03:57,0
1,13/04/2025,00:04:15,0
1,13/04/2025,00:04:15,0
1,13/04/2025,00:04:33,2
1,13/04/2025,00:04:33,2
1,13/04/2025,00:04:51,2
1,13/04/2025,00:04:51,2
1,13/04/2025,00:05:09,4
1,13/04/2025,00:05:09,4
1,13/04/2025,00:05:27,3
1,13/04/2025,00:05:27,3
1,13/04/2025,00:05:45,1
1,13/04/2025,00:05:45,1
1,13/04/2025,00:06:03,2
1,13/04/2025,00:06:03,2
1,13/04/2025,00:06:21,2
1,13/04/2025,00:06:21,2
1,13/04/2025,00:06:39,5
1,13/04/2025,00:06:39,5
1,13/04/2025,00:06:57,3
1,13/04/2025,00:06:57,3
1,13/04/2025,00:07:15,1
1,13/04/2025,00:07:15,1
1,13/04/2025,00:07:33,2
1,13/04/2025,00:07:33,2
1,13/04/2025,00:07:51,1
1,13/04/2025,00:07:51,1
1,13/04/2025,00:08:09,1
1,13/04/2025,00:08:09,1
1,13/04/2025,00:08:27,2
1,13/04/2025,00:08:27,2
1,13/04/2025,00:08:45,1
1,13/04/2025,00:08:45,1
1,13/04/2025,00:09:03,1
1,13/04/2025,00:09:03,1
1,13/04/2025,00:09:21,1
1,13/04/2025,00:09:21,1
1,13/04/2025,00:09:39,1
1,13/04/2025,00:09:39,1
1,13/04/2025,00:09:56,2
1,13/04/2025,00:09:57,2
1,13/04/2025,00:10:14,1
1,13/04/2025,00:10:14,1
1,13/04/2025,00:10:32,2
1,13/04/2025,00:10:32,2
1,13/04/2025,00:10:50,1
1,13/04/2025,00:10:50,1
1,13/04/2025,00:11:08,1
1,13/04/2025,00:11:08,1
1,13/04/2025,00:11:26,3
1,13/04/2025,00:11:26,3
1,13/04/2025,00:11:44,2
1,13/04/2025,00:11:44,2
1,13/04/2025,00:12:02,1
1,13/04/2025,00:12:02,1
1,13/04/2025,00:12:20,3
1,13/04/2025,00:12:20,3
1,13/04/2025,00:12:38,1
1,13/04/2025,00:12:38,1
1,13/04/2025,00:12:56,1
1,13/04/2025,00:12:56,1
1,13/04/2025,00:13:14,1
1,13/04/2025,00:13:14,1
1,13/04/2025,00:13:32,1
1,13/04/2025,00:13:32,1
1,13/04/2025,00:13:50,1
1,13/04/2025,00:13:50,1
1,13/04/2025,00:14:08,1
1,13/04/2025,00:14:08,1
1,13/04/2025,00:14:26,1
1,13/04/2025,00:14:26,1
1,13/04/2025,00:14:44,1
1,13/04/2025,00:14:44,1
1,13/04/2025,00:15:02,1
1,13/04/2025,00:15:02,1
1,13/04/2025,00:15:20,0
1,13/04/2025,00:15:20,0
1,13/04/2025,00:15:38,1
1,13/04/2025,00:15:38,1
1,13/04/2025,00:15:56,0
1,13/04/2025,00:15:56,0
1,13/04/2025,00:16:14,1
1,13/04/2025,00:16:14,1
1,13/04/2025,00:16:32,0
1,13/04/2025,00:16:32,0
1,13/04/2025,00:16:50,1
1,13/04/2025,00:16:50,1
1,13/04/2025,00:17:07,2
1,13/04/2025,00:17:08,2
1,13/04/2025,00:17:25,1
1,13/04/2025,00:17:25,1
1,13/04/2025,00:17:43,1
1,13/04/2025,00:17:43,1
1,13/04/2025,00:18:01,0
1,13/04/2025,00:18:01,0
1,13/04/2025,00:18:19,1
1,13/04/2025,00:18:19,1
1,13/04/2025,00:18:37,2
1,13/04/2025,00:18:37,2
1,13/04/2025,00:18:55,0
1,13/04/2025,00:18:55,0
1,13/04/2025,00:19:13,0
1,13/04/2025,00:19:13,0
1,13/04/2025,00:19:31,1
1,13/04/2025,00:19:31,1
1,13/04/2025,00:19:49,0
1,13/04/2025,00:19:49,0
1,13/04/2025,00:20:07,2
1,13/04/2025,00:20:07,2
1,13/04/2025,00:20:25,0
1,13/04/2025,00:20:25,0
1,13/04/2025,00:20:43,2
1,13/04/2025,00:20:43,2
1,13/04/2025,00:21:01,0
1,13/04/2025,00:21:01,0
1,13/04/2025,00:21:19,1
1,13/04/2025,00:21:19,1
1,13/04/2025,00:21:37,3
1,13/04/2025,00:21:37,3
1,13/04/2025,00:21:55,2
1,13/04/2025,00:21:55,2
1,13/04/2025,00:22:13,1
1,13/04/2025,00:22:13,1
1,13/04/2025,00:22:31,2
1,13/04/2025,00:22:31,2
1,13/04/2025,00:22:49,1
1,13/04/2025,00:22:49,1
1,13/04/2025,00:23:07,2
1,13/04/2025,00:23:07,2
1,13/04/2025,00:23:25,2
1,13/04/2025,00:23:25,2
1,13/04/2025,00:23:43,1
1,13/04/2025,00:23:43,1
1,13/04/2025,00:24:01,1
1,13/04/2025,00:24:01,1
1,13/04/2025,00:24:18,2
1,13/04/2025,00:24:18,2
