Cycle,Date,Time,Device
1,12/04/2025,00:00:04,1
1,12/04/2025,00:00:04,1
1,12/04/2025,00:00:22,6
1,12/04/2025,00:00:22,6
1,12/04/2025,00:00:40,4
1,12/04/2025,00:00:40,4
1,12/04/2025,00:00:58,2
1,12/04/2025,00:00:58,2
1,12/04/2025,00:01:16,2
1,12/04/2025,00:01:16,2
1,12/04/2025,00:01:34,3
1,12/04/2025,00:01:34,3
1,12/04/2025,00:01:52,3
1,12/04/2025,00:01:52,3
1,12/04/2025,00:02:10,3
1,12/04/2025,00:02:10,3
1,12/04/2025,00:02:28,1
1,12/04/2025,00:02:28,1
1,12/04/2025,00:02:46,4
1,12/04/2025,00:02:46,4
1,12/04/2025,00:03:04,1
1,12/04/2025,00:03:04,1
1,12/04/2025,00:03:22,3
1,12/04/2025,00:03:22,3
1,12/04/2025,00:03:40,2
1,12/04/2025,00:03:40,2
1,12/04/2025,00:03:58,2
1,12/04/2025,00:03:58,2
1,12/04/2025,00:04:15,2
1,12/04/2025,00:04:15,2
1,12/04/2025,00:04:33,2
1,12/04/2025,00:04:33,2
1,12/04/2025,00:04:51,1
1,12/04/2025,00:04:51,1
1,12/04/2025,00:05:09,2
1,12/04/2025,00:05:09,2
1,12/04/2025,00:05:27,3
1,12/04/2025,00:05:27,3
1,12/04/2025,00:05:45,1
1,12/04/2025,00:05:45,1
1,12/04/2025,00:06:03,3
1,12/04/2025,00:06:03,3
1,12/04/2025,00:06:21,2
1,12/04/2025,00:06:21,2
1,12/04/2025,00:06:39,1
1,12/04/2025,00:06:39,1
1,12/04/2025,00:06:57,2
1,12/04/2025,00:06:57,2
1,12/04/2025,00:07:15,2
1,12/04/2025,00:07:15,2
1,12/04/2025,00:07:33,2
1,12/04/2025,00:07:33,2
1,12/04/2025,00:07:51,1
1,12/04/2025,00:07:51,1
1,12/04/2025,00:08:09,2
1,12/04/2025,00:08:09,2
1,12/04/2025,00:08:27,1
1,12/04/2025,00:08:27,1
1,12/04/2025,00:08:45,2
1,12/04/2025,00:08:45,2
1,12/04/2025,00:09:03,1
1,12/04/2025,00:09:03,1
1,12/04/2025,00:09:21,0
1,12/04/2025,00:09:21,0
1,12/04/2025,00:09:39,1
1,12/04/2025,00:09:39,1
1,12/04/2025,00:09:57,2
1,12/04/2025,00:09:57,2
1,12/04/2025,00:10:15,1
1,12/04/2025,00:10:15,1
1,12/04/2025,00:10:33,0
1,12/04/2025,00:10:33,0
1,12/04/2025,00:10:51,1
1,12/04/2025,00:10:51,1
1,12/04/2025,00:11:09,1
1,12/04/2025,00:11:09,1
1,12/04/2025,00:11:27,2
1,12/04/2025,00:11:27,2
1,12/04/2025,00:11:45,2
1,12/04/2025,00:11:45,2
1,12/04/2025,00:12:02,1
1,12/04/2025,00:12:02,1
1,12/04/2025,00:12:20,1
1,12/04/2025,00:12:20,1
1,12/04/2025,00:12:38,2
1,12/04/2025,00:12:38,2
1,12/04/2025,00:12:56,2
1,12/04/2025,00:12:56,2
1,12/04/2025,00:13:14,1
1,12/04/2025,00:13:14,1
1,12/04/2025,00:13:32,2
1,12/04/2025,00:13:32,2
1,12/04/2025,00:13:50,2
1,12/04/2025,00:13:50,2
1,12/04/2025,00:14:08,1
1,12/04/2025,00:14:08,1
1,12/04/2025,00:14:26,1
1,12/04/2025,00:14:26,1
1,12/04/2025,00:14:44,3
1,12/04/2025,00:14:44,3
1,12/04/2025,00:15:02,2
1,12/04/2025,00:15:02,2
1,12/04/2025,00:15:20,2
1,12/04/2025,00:15:20,2
1,12/04/2025,00:15:38,3
1,12/04/2025,00:15:38,3
1,12/04/2025,00:15:56,2
1,12/04/2025,00:15:56,2
1,12/04/2025,00:16:14,1
1,12/04/2025,00:16:14,1
1,12/04/2025,00:16:32,2
1,12/04/2025,00:16:32,2
1,12/04/2025,00:16:50,3
1,12/04/2025,00:16:50,3
1,12/04/2025,00:17:08,2
1,12/04/2025,00:17:08,2
1,12/04/2025,00:17:26,1
1,12/04/2025,00:17:26,1
1,12/04/2025,00:17:44,2
1,12/04/2025,00:17:44,2
1,12/04/2025,00:18:02,2
1,12/04/2025,00:18:02,2
1,12/04/2025,00:18:20,1
1,12/04/2025,00:18:20,1
1,12/04/2025,00:18:38,2
1,12/04/2025,00:18:38,2
1,12/04/2025,00:18:56,2
1,12/04/2025,00:18:56,2
1,12/04/2025,00:19:14,1
1,12/04/2025,00:19:14,1
1,12/04/2025,00:19:32,1
1,12/04/2025,00:19:32,1
1,12/04/2025,00:19:49,1
1,12/04/2025,00:19:50,1
1,12/04/2025,00:20:07,1
1,12/04/2025,00:20:08,1
1,12/04/2025,00:20:25,1
1,12/04/2025,00:20:26,1
1,12/04/2025,00:20:43,2
1,12/04/2025,00:20:44,2
1,12/04/2025,00:21:01,2
1,12/04/2025,00:21:02,2
1,12/04/2025,00:21:19,1
1,12/04/2025,00:21:19,1
1,12/04/2025,00:21:37,1
1,12/04/2025,00:21:37,1
1,12/04/2025,00:21:55,1
1,12/04/2025,00:21:55,1
1,12/04/2025,00:22:13,1
1,12/04/2025,00:22:13,1
1,12/04/2025,00:22:31,2
1,12/04/2025,00:22:31,2
1,12/04/2025,00:22:49,2
1,12/04/2025,00:22:49,2
1,12/04/2025,00:23:07,3
1,12/04/2025,00:23:07,3
1,12/04/2025,00:23:25,3
1,12/04/2025,00:23:25,3
1,12/04/2025,00:23:43,0
1,12/04/2025,00:23:43,0
1,12/04/2025,00:24:01,1
1,12/04/2025,00:24:01,1
1,12/04/2025,00:24:19,1
1,12/04/2025,00:24:19,1
1,12/04/2025,00:24:37,3
1,12/04/2025,00:24:37,3
